,Rk,Player,90s,SCA,SCA90,PassLive,PassDead,Drib,Sh,Fld,Def,GCA,GCA90,PassLive,PassDead,Drib,Sh,Fld,Def,Rk,90s,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Past,Press,Succ,%,Def 3rd,Mid 3rd,Att 3rd,Blocks,Sh,ShSv,Pass,Int,Tkl+Int,Clr,Err,Rk,90s,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Ast,xA,A-xA,KP,1/3,PPA,CrsPA,Prog,Rk,90s,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Succ,Att,Succ%,#Pl,Megs,Carries,TotDist,PrgDist,Prog,1/3,CPA,Mis,Dis,Targ,Rec,Rec%,Prog,Rk,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG,VAL
175,382,Kiko Olivas,32.7,13,0.40,8,1,0,2,2,0,1,0.03,0,0,0,1,0,0,382,32.7,40,31,31,8,1,12,41,29.3,29,253,87,34.4,167,80,6,47,13,0,34,31,71,140,3,382,32.7,1107,1271,87.1,22859,7049,385,409,94.1,525,565,92.9,188,272,69.1,0,0.2,-0.2,2,55,1,0,59,382,32.7,1555,225,845,774,37,18,1493,12,12,100.0,12,0,935,6182,3171,78,10,0,8,15,933,911,97.6,11,382,32.7,2,10,4,40.0,0.31,0.12,0.20,0.50,8.4,0,0,0,1.6,1.6,0.16,+0.4,+0.4,75
176,383,Paulo Oliveira,23.2,6,0.26,4,0,0,1,1,0,0,0.00,0,0,0,0,0,0,383,23.2,34,15,26,8,0,13,28,46.4,15,183,58,31.7,105,71,7,38,11,2,27,26,60,154,1,383,23.2,545,788,69.2,14768,5027,91,114,79.8,259,319,81.2,193,339,56.9,0,0.2,-0.2,1,65,4,0,65,383,23.2,1048,137,487,582,33,15,1024,3,3,100.0,3,0,468,2778,1140,23,3,0,1,4,500,491,98.2,11,383,23.2,1,12,4,33.3,0.52,0.17,0.08,0.25,9.3,0,0,0,1.0,1.0,0.08,0.0,0.0,76
177,386,Javier Ontiveros,9.9,33,3.34,19,4,5,1,3,1,4,0.40,3,0,0,0,1,0,386,9.9,34,22,14,19,1,7,38,18.4,31,271,68,25.1,92,123,56,14,1,0,13,5,39,6,0,386,9.9,368,479,76.8,6132,1576,201,227,88.5,131,157,83.4,31,66,47.0,1,1.4,-0.4,10,25,12,5,35,386,9.9,680,14,104,354,288,45,649,29,59,49.2,30,1,512,3103,1913,112,34,21,23,28,568,491,86.4,68,386,9.9,2,49,18,36.7,4.96,1.82,0.04,0.11,24.7,9,0,0,2.2,2.2,0.04,-0.2,-0.2,75
178,388,Aimar Oroz,0.1,1,8.18,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,388,0.1,0,0,0,0,0,0,0,,0,7,2,28.6,2,3,2,1,0,0,1,0,0,0,0,388,0.1,5,5,100.0,85,38,3,3,100.0,1,1,100.0,1,1,100.0,0,0.0,0.0,0,1,0,0,0,388,0.1,7,0,0,4,3,1,7,0,0,,0,0,4,2,0,0,0,0,0,0,6,5,83.3,1,388,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,64
179,389,Mikel Oyarzabal,33.9,87,2.57,70,7,5,1,3,1,16,0.47,13,2,0,0,0,1,389,33.9,35,21,11,20,4,17,47,36.2,30,434,131,30.2,78,204,152,54,5,0,49,16,51,20,0,389,33.9,828,1154,71.8,13743,3489,428,527,81.2,288,383,75.2,81,146,55.5,11,7.4,+3.6,53,56,44,11,93,389,33.9,1571,19,187,759,747,124,1497,61,89,68.5,62,3,1113,5864,3016,175,62,12,78,74,1546,1116,72.2,279,389,33.9,10,57,18,31.6,1.68,0.53,0.11,0.33,20.5,0,4,4,8.4,5.4,0.09,+1.6,+0.6,84
180,390,Fernando Pacheco,26.2,4,0.15,3,1,0,0,0,0,0,0.00,0,0,0,0,0,0,390,26.2,0,0,0,0,0,0,3,0.0,3,2,1,50.0,2,0,0,0,0,0,0,0,0,1,0,390,26.2,471,814,57.9,21219,16378,38,40,95.0,97,106,91.5,335,666,50.3,0,0.0,0.0,1,15,2,0,0,390,26.2,864,753,861,3,2,2,519,0,0,,0,0,341,2099,1482,0,0,0,0,1,273,271,99.3,0,390,26.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,82
181,392,Daniel Parejo,33.6,107,3.18,59,37,1,3,5,2,11,0.33,6,3,0,0,2,0,392,33.6,62,46,25,30,7,20,96,20.8,76,650,165,25.4,245,309,96,52,14,1,38,22,84,17,1,392,33.6,1980,2398,82.6,43911,14582,659,726,90.8,850,965,88.1,443,646,68.6,3,4.1,-1.1,60,233,30,4,251,392,33.6,2689,73,624,1611,595,19,2394,40,57,70.2,42,2,1763,8569,3919,152,41,4,28,33,1993,1884,94.5,55,392,33.6,8,29,10,34.5,0.86,0.30,0.10,0.30,28.3,18,5,6,6.2,1.7,0.06,+1.8,+1.3,85
182,394,Thomas Partey,28.3,50,1.77,37,3,6,2,1,1,9,0.32,5,0,2,2,0,0,394,28.3,65,45,34,28,3,26,65,40.0,39,445,138,31.0,179,219,47,56,9,0,47,28,93,54,2,394,28.3,1414,1704,83.0,26582,8532,620,688,90.1,557,637,87.4,199,319,62.4,0,1.0,-1.0,17,179,21,1,178,394,28.3,1990,87,452,1341,304,15,1928,47,56,83.9,48,2,1380,6285,3312,134,26,4,20,15,1371,1324,96.6,24,394,28.3,3,31,8,25.8,1.09,0.28,0.10,0.38,26.4,1,0,0,1.5,1.5,0.05,+1.5,+1.5,84
183,395,Paulino,0.8,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,395,0.8,1,1,0,1,0,0,1,0.0,1,13,7,53.8,3,7,3,1,0,0,1,0,1,1,0,395,0.8,16,29,55.2,345,69,9,14,64.3,4,6,66.7,3,9,33.3,0,0.0,0.0,0,2,0,0,2,395,0.8,45,0,5,25,17,0,42,1,4,25.0,2,0,30,139,86,6,0,0,4,3,49,35,71.4,7,395,0.8,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,63
184,396,Gabriel Paulista,31.1,6,0.19,6,0,0,0,0,0,1,0.03,1,0,0,0,0,0,396,31.1,16,9,11,3,2,9,23,39.1,14,117,41,35.0,89,23,5,49,30,0,19,24,40,218,4,396,31.1,1520,1708,89.0,33506,10619,431,464,92.9,784,828,94.7,291,387,75.2,1,0.0,+1.0,1,82,2,0,61,396,31.1,2028,397,1246,869,34,16,1961,6,7,85.7,6,0,1288,7848,4126,63,3,0,4,1,1344,1327,98.7,10,396,31.1,1,8,2,25.0,0.26,0.06,0.13,0.50,9.1,0,0,0,0.7,0.7,0.09,+0.3,+0.3,82
185,397,Alfonso Pedraza,15.0,27,1.80,18,1,4,1,2,1,0,0.00,0,0,0,0,0,0,397,15.0,33,20,21,10,2,13,32,40.6,19,195,63,32.3,75,84,36,38,6,0,32,10,43,37,2,397,15.0,595,770,77.3,10218,4075,291,330,88.2,250,298,83.9,46,98,46.9,0,0.8,-0.8,11,41,14,4,61,397,15.0,971,57,310,467,253,43,843,20,34,58.8,23,3,602,3126,1800,74,23,13,23,14,660,592,89.7,37,397,15.0,1,15,7,46.7,1.00,0.47,0.07,0.14,17.9,0,0,0,1.2,1.2,0.08,-0.2,-0.2,75
186,416,Pere Pons,12.1,10,0.83,9,0,0,0,1,0,2,0.17,1,0,0,0,1,0,416,12.1,25,20,10,13,2,8,15,53.3,7,248,65,26.2,78,136,34,18,3,0,15,9,34,13,0,416,12.1,280,378,74.1,4900,1105,143,172,83.1,97,127,76.4,33,58,56.9,1,0.9,+0.1,5,9,4,1,17,416,12.1,509,17,111,321,104,15,498,4,15,26.7,7,0,304,1408,619,35,10,3,24,16,363,309,85.1,32,416,12.1,1,4,1,25.0,0.33,0.08,0.25,1.00,16.2,0,0,0,0.2,0.2,0.05,+0.8,+0.8,75
187,418,Francisco Portillo,4.2,14,3.35,12,0,0,0,2,0,3,0.72,2,0,0,0,1,0,418,4.2,11,5,3,7,1,4,11,36.4,7,96,32,33.3,20,57,19,5,0,0,5,3,14,4,0,418,4.2,120,167,71.9,1935,741,58,74,78.4,48,61,78.7,9,19,47.4,2,0.9,+1.1,7,15,11,2,24,418,4.2,211,4,20,116,93,8,208,9,11,81.8,9,0,164,757,342,21,9,1,10,6,193,149,77.2,22,418,4.2,0,3,1,33.3,0.72,0.24,0.00,0.00,18.0,0,0,0,0.3,0.3,0.10,-0.3,-0.3,75
188,419,Portu,26.6,70,2.63,55,4,4,5,1,1,12,0.45,9,0,2,0,0,1,419,26.6,38,23,16,11,11,15,46,32.6,31,435,112,25.7,90,189,156,39,3,0,36,12,50,5,1,419,26.6,456,664,68.7,7041,2195,258,316,81.6,144,207,69.6,37,89,41.6,7,5.1,+1.9,34,27,34,17,51,419,26.6,926,15,103,365,526,135,868,10,25,40.0,10,0,587,3140,1936,112,39,19,51,35,1064,628,59.0,221,419,26.6,7,40,15,37.5,1.50,0.56,0.18,0.47,14.2,0,0,1,5.8,5.1,0.13,+1.2,+1.9,83
189,420,Sergio Postigo,26.4,11,0.42,10,0,1,0,0,0,2,0.08,2,0,0,0,0,0,420,26.4,32,21,21,10,1,9,22,40.9,13,213,67,31.5,134,65,14,29,14,0,15,26,58,179,2,420,26.4,842,1017,82.8,18920,7238,239,260,91.9,410,448,91.5,185,289,64.0,1,0.5,+0.5,7,56,7,0,70,420,26.4,1296,247,749,581,42,11,1239,5,9,55.6,5,0,699,4315,2726,59,10,0,5,5,757,740,97.8,3,420,26.4,1,7,3,42.9,0.27,0.11,0.14,0.33,12.0,0,0,0,0.7,0.7,0.10,+0.3,+0.3,75
190,421,Florent Poulolo,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,421,0.0,0,0,0,0,0,0,0,,0,0,0,,0,0,0,1,0,0,1,0,0,0,0,421,0.0,0,0,,0,0,0,0,,0,0,,0,0,,0,0.0,0.0,0,0,0,0,0,421,0.0,1,1,1,0,0,0,1,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,0,421,0.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,59
191,423,Alejandro Pozo Pozo,0.4,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,423,0.4,2,1,2,0,0,1,3,33.3,2,24,5,20.8,7,11,6,0,0,0,0,0,2,0,0,423,0.4,10,14,71.4,151,46,5,6,83.3,4,6,66.7,1,1,100.0,0,0.0,0.0,0,2,0,0,2,423,0.4,23,0,3,9,12,3,23,0,2,0.0,0,0,17,64,45,4,0,1,4,1,20,17,85.0,6,423,0.4,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,70
192,424,Alejandro Pozo Pozo,16.6,29,1.74,25,0,2,0,2,0,3,0.18,2,0,1,0,0,0,424,16.6,39,32,32,7,0,18,43,41.9,25,306,91,29.7,166,86,54,31,3,0,28,18,57,32,2,424,16.6,647,856,75.6,11243,4434,314,356,88.2,257,337,76.3,65,132,49.2,2,1.2,+0.8,17,34,17,10,41,424,16.6,1013,50,302,454,325,12,850,14,29,48.3,16,0,595,3177,1921,94,31,4,12,13,636,572,89.9,27,424,16.6,1,6,2,33.3,0.36,0.12,0.17,0.50,23.9,0,0,0,0.3,0.3,0.04,+0.7,+0.7,70
193,426,Antonio Puertas,28.5,59,2.07,38,2,10,3,5,1,8,0.28,6,0,1,1,0,0,426,28.5,39,24,9,21,9,14,50,28.0,36,476,126,26.5,85,245,146,31,3,0,28,9,48,20,0,426,28.5,538,768,70.1,8381,1886,310,392,79.1,165,226,73.0,44,85,51.8,3,3.3,-0.3,17,27,12,7,39,426,28.5,1103,33,141,553,499,97,1079,54,92,58.7,63,2,790,4126,2173,117,37,18,70,52,1137,779,68.5,210,426,28.5,7,46,18,39.1,1.62,0.63,0.15,0.39,15.2,0,0,0,7.2,7.2,0.16,-0.2,-0.2,77
194,427,Riqui Puig,5.7,20,3.53,16,1,0,0,3,0,2,0.35,2,0,0,0,0,0,427,5.7,10,6,1,7,2,3,18,16.7,15,148,29,19.6,23,94,31,4,0,0,4,3,13,1,0,427,5.7,394,433,91.0,6796,1044,189,205,92.2,144,154,93.5,48,53,90.6,2,1.6,+0.4,10,31,8,0,20,427,5.7,481,1,37,270,206,9,474,14,16,87.5,15,0,390,2079,925,44,17,1,9,4,452,414,91.6,39,427,5.7,0,7,4,57.1,1.24,0.71,0.00,0.00,20.1,0,0,0,0.6,0.6,0.08,-0.6,-0.6,75
195,428,Quini,8.0,12,1.50,10,0,0,2,0,0,0,0.00,0,0,0,0,0,0,428,8.0,25,12,19,6,0,10,18,55.6,8,112,37,33.0,59,39,14,12,1,0,11,6,31,16,0,428,8.0,230,298,77.2,3958,1334,114,126,90.5,84,100,84.0,25,51,49.0,0,0.2,-0.2,6,18,3,2,18,428,8.0,395,19,121,188,116,5,330,6,11,54.5,6,0,228,1287,653,30,13,1,9,9,203,181,89.2,11,428,8.0,0,10,0,0.0,1.25,0.00,0.00,,26.6,0,0,0,0.2,0.2,0.02,-0.2,-0.2,72
196,430,Quique,5.4,14,2.57,10,0,2,0,2,0,2,0.37,1,0,1,0,0,0,430,5.4,2,2,1,1,0,0,2,0.0,2,115,48,41.7,7,34,74,7,1,0,6,1,3,4,0,430,5.4,88,124,71.0,1348,275,47,61,77.0,30,45,66.7,6,10,60.0,1,0.3,+0.7,7,5,3,1,8,430,5.4,192,3,20,93,90,13,184,3,4,75.0,3,0,95,404,187,9,3,3,21,8,315,145,46.0,45,430,5.4,0,9,1,11.1,1.65,0.18,0.00,0.00,18.3,0,0,0,0.7,0.7,0.07,-0.7,-0.7,74
197,431,Nemanja Radoja,22.1,21,0.95,15,0,3,0,2,1,3,0.14,2,0,1,0,0,0,431,22.1,36,22,15,21,0,13,49,26.5,36,323,85,26.3,134,165,24,33,5,0,28,14,50,59,0,431,22.1,838,949,88.3,15935,3587,358,396,90.4,351,374,93.9,117,150,78.0,0,0.6,-0.6,5,59,8,3,71,431,22.1,1159,60,347,781,97,8,1144,30,40,75.0,30,0,807,4220,1685,60,12,1,15,23,818,763,93.3,30,431,22.1,1,3,2,66.7,0.14,0.09,0.33,0.50,20.1,0,0,0,0.2,0.2,0.06,+0.8,+0.8,75
198,432,Rafinha,23.5,63,2.69,48,0,5,2,7,1,6,0.26,4,0,0,0,2,0,432,23.5,76,53,34,36,6,16,53,30.2,37,508,161,31.7,153,261,94,50,7,0,43,15,91,22,0,432,23.5,1138,1317,86.4,19332,4445,550,612,89.9,430,470,91.5,123,168,73.2,1,1.4,-0.4,20,93,28,1,106,432,23.5,1686,43,335,966,503,53,1655,56,74,75.7,57,2,1319,6790,3842,214,52,8,48,52,1360,1199,88.2,76,432,23.5,4,32,10,31.3,1.36,0.43,0.13,0.40,19.0,0,0,0,1.8,1.8,0.06,+2.2,+2.2,79
199,433,Rafinha,2.1,13,6.29,6,3,3,0,1,0,0,0.00,0,0,0,0,0,0,433,2.1,3,3,1,1,1,0,1,0.0,1,14,5,35.7,2,5,7,1,0,0,1,1,4,0,0,433,2.1,142,164,86.6,2281,363,87,93,93.5,36,41,87.8,17,25,68.0,0,0.3,-0.3,6,7,6,2,8,433,2.1,201,2,11,98,112,12,193,5,11,45.5,5,0,165,913,481,32,11,3,6,5,187,167,89.3,18,433,2.1,0,6,1,16.7,2.90,0.48,0.00,0.00,15.8,0,0,0,0.4,0.4,0.06,-0.4,-0.4,79
200,436,Ivan Rakitić,17.7,42,2.38,33,5,0,0,3,1,5,0.28,5,0,0,0,0,0,436,17.7,25,19,7,12,6,8,24,33.3,16,293,96,32.8,60,148,85,27,5,0,22,10,35,23,0,436,17.7,1322,1485,89.0,22989,5160,613,674,90.9,524,566,92.6,140,181,77.3,3,1.4,+1.6,18,119,20,0,76,436,17.7,1657,48,303,963,479,32,1590,8,17,47.1,10,2,1170,4741,2326,104,34,3,12,14,1414,1317,93.1,61,436,17.7,1,24,7,29.2,1.36,0.40,0.04,0.14,20.1,1,0,0,2.1,2.1,0.09,-1.1,-1.1,82
201,440,Sergio Ramos,33.5,20,0.60,17,0,2,0,1,0,2,0.06,1,0,0,0,1,0,440,33.5,60,46,37,23,0,25,46,54.3,21,266,102,38.3,151,102,13,39,12,2,27,31,91,116,4,440,33.5,1963,2144,91.6,44823,15383,573,613,93.5,924,969,95.4,442,517,85.5,0,0.3,-0.3,5,174,8,1,115,440,33.5,2428,309,1212,1217,112,53,2363,11,13,84.6,12,0,1532,7765,4084,78,9,1,8,3,1813,1735,95.7,27,440,33.5,11,35,11,31.4,1.05,0.33,0.14,0.45,14.2,4,6,6,10.2,5.6,0.16,+0.8,-0.6,89
202,442,Recio,17.4,27,1.55,20,1,2,1,3,0,0,0.00,0,0,0,0,0,0,442,17.4,31,23,13,15,3,14,46,30.4,32,302,70,23.2,90,170,42,21,5,1,16,16,47,19,0,442,17.4,744,860,86.5,12597,2897,391,419,93.3,263,291,90.4,73,115,63.5,0,0.3,-0.3,10,65,7,3,54,442,17.4,1049,27,186,683,236,15,1009,14,25,56.0,18,0,736,3515,1267,57,17,1,15,18,785,721,91.8,32,442,17.4,0,23,7,30.4,1.32,0.40,0.00,0.00,22.3,1,0,0,1.2,1.2,0.05,-1.2,-1.2,74
203,447,Luis Rioja,18.2,27,1.49,18,4,1,0,3,1,1,0.06,1,0,0,0,0,0,447,18.2,18,14,9,8,1,6,25,24.0,19,291,60,20.6,77,157,57,24,0,0,24,9,27,16,0,447,18.2,306,436,70.2,4431,1447,183,215,85.1,106,135,78.5,10,52,19.2,0,2.2,-2.2,16,14,13,5,30,447,18.2,597,12,87,282,293,22,577,24,44,54.5,25,0,431,2584,1565,89,28,5,29,26,546,391,71.6,73,447,18.2,0,9,2,22.2,0.50,0.11,0.00,0.00,20.8,0,0,0,0.6,0.6,0.06,-0.6,-0.6,74
204,448,Rodrigo Riquelme,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,448,0.1,0,0,0,0,0,0,0,,0,2,0,0.0,0,2,0,1,0,0,1,0,0,0,0,448,0.1,1,3,33.3,21,20,0,0,,1,2,50.0,0,1,0.0,0,0.0,0.0,0,1,0,0,1,448,0.1,8,0,0,3,5,1,8,0,0,,0,0,6,35,20,1,0,0,1,1,6,5,83.3,5,448,0.1,0,1,0,0.0,6.92,0.00,0.00,,10.3,0,0,0,0.1,0.1,0.12,-0.1,-0.1,66
205,450,Rober,2.1,2,0.94,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0,450,2.1,3,2,2,0,1,1,2,50.0,1,25,7,28.0,17,7,1,0,0,0,0,1,4,4,0,450,2.1,80,93,86.0,1796,756,28,31,90.3,31,33,93.9,21,28,75.0,0,0.0,0.0,0,3,0,0,3,450,2.1,101,16,60,43,1,0,99,2,2,100.0,2,0,64,430,237,4,0,0,0,0,72,71,98.6,1,450,2.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,73
206,451,Roberto,8.8,1,0.11,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,451,8.8,1,1,1,0,0,1,1,100.0,0,1,0,0.0,1,0,0,0,0,0,0,0,1,0,0,451,8.8,122,238,51.3,6545,5534,11,11,100.0,17,17,100.0,94,209,45.0,0,0.0,0.0,0,10,1,0,0,451,8.8,269,240,267,1,1,1,161,0,0,,0,0,87,449,275,0,0,0,0,0,76,76,100.0,0,451,8.8,0,1,0,0.0,0.11,0.00,0.00,,16.0,0,0,0,0.0,0.0,0.02,0.0,0.0,75
207,452,Sergi Roberto,26.0,52,2.00,49,0,1,0,2,0,9,0.35,9,0,0,0,0,0,452,26.0,27,19,13,9,5,9,24,37.5,15,237,70,29.5,61,111,65,33,4,1,29,19,46,46,1,452,26.0,1964,2132,92.1,30594,7155,1051,1108,94.9,762,812,93.8,105,131,80.2,2,2.4,-0.4,27,129,40,4,120,452,26.0,2359,69,467,1320,749,62,2232,14,25,56.0,16,1,1743,8551,5249,251,75,8,26,24,1997,1865,93.4,131,452,26.0,1,9,3,33.3,0.35,0.12,0.11,0.33,14.0,0,0,0,0.8,0.8,0.09,+0.2,+0.2,83
208,453,Joel Robles,32.1,3,0.09,2,1,0,0,0,0,0,0.00,0,0,0,0,0,0,453,32.1,0,0,0,0,0,0,2,0.0,2,4,0,0.0,4,0,0,0,0,0,0,0,0,3,1,453,32.1,847,1152,73.5,23767,13255,178,179,99.4,386,389,99.2,278,579,48.0,0,0.0,0.0,0,13,1,0,0,453,32.1,1232,1053,1222,15,0,0,891,0,0,,0,0,631,2479,1259,0,0,0,0,0,579,579,100.0,0,453,32.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,76
209,465,Rodrygo,11.3,31,2.74,27,1,1,0,2,0,1,0.09,1,0,0,0,0,0,465,11.3,5,4,1,4,0,2,20,10.0,18,182,43,23.6,33,91,58,17,2,0,15,8,13,5,0,465,11.3,430,511,84.1,5826,1718,290,309,93.9,114,146,78.1,17,31,54.8,0,1.0,-1.0,15,21,22,8,45,465,11.3,648,4,56,298,351,65,639,24,48,50.0,26,2,545,2812,1853,122,30,23,31,20,687,541,78.7,88,465,11.3,2,16,8,50.0,1.41,0.71,0.13,0.25,11.5,0,0,0,2.6,2.6,0.16,-0.6,-0.6,79
210,467,Facundo Roncaglia,14.2,10,0.70,7,0,1,0,1,1,0,0.00,0,0,0,0,0,0,467,14.2,29,18,15,12,2,10,22,45.5,12,149,53,35.6,80,56,13,30,5,0,25,19,48,66,1,467,14.2,452,585,77.3,10262,4310,133,151,88.1,216,265,81.5,99,156,63.5,0,0.2,-0.2,3,31,5,0,50,467,14.2,732,76,316,400,68,4,639,15,18,83.3,16,1,372,2534,1140,30,9,2,4,3,312,296,94.9,3,467,14.2,1,3,2,66.7,0.21,0.14,0.33,0.50,26.7,0,0,0,0.0,0.0,0.01,+1.0,+1.0,73
211,470,Waldo Rubio,9.8,35,3.59,22,0,7,2,2,2,3,0.31,1,0,0,2,0,0,470,9.8,15,9,9,3,3,7,30,23.3,23,171,40,23.4,62,72,37,12,1,0,11,9,24,12,0,470,9.8,188,299,62.9,3410,1044,98,122,80.3,61,89,68.5,27,62,43.5,2,1.0,+1.0,15,18,8,5,16,470,9.8,424,18,106,195,168,23,415,20,42,47.6,23,1,311,1937,1321,62,17,13,18,13,350,289,82.6,35,470,9.8,0,17,4,23.5,1.74,0.41,0.00,0.00,24.3,0,0,0,0.6,0.6,0.04,-0.6,-0.6,62
212,471,Aitor Ruibal,13.6,32,2.36,21,1,6,3,1,0,1,0.07,1,0,0,0,0,0,471,13.6,30,18,16,13,1,13,42,31.0,29,284,79,27.8,94,115,75,18,2,0,16,11,41,15,0,471,13.6,306,414,73.9,4825,1624,163,191,85.3,112,142,78.9,20,54,37.0,0,0.8,-0.8,11,24,9,3,37,471,13.6,588,12,107,280,249,36,559,33,57,57.9,37,5,433,1824,1243,63,18,12,22,32,501,377,75.2,75,471,13.6,0,16,3,18.8,1.18,0.22,0.00,0.00,21.0,0,0,0,0.7,0.7,0.05,-0.7,-0.7,67
213,473,Borja Sainz,6.4,14,2.20,8,0,3,3,0,0,0,0.00,0,0,0,0,0,0,473,6.4,16,11,4,10,2,5,21,23.8,16,203,40,19.7,59,103,41,12,0,0,12,2,18,0,0,473,6.4,94,130,72.3,1468,433,52,59,88.1,31,38,81.6,6,18,33.3,0,0.5,-0.5,5,6,5,2,10,473,6.4,239,4,53,106,107,26,238,11,27,40.7,13,1,176,1005,582,21,7,5,24,19,229,133,58.1,35,473,6.4,1,9,5,55.6,1.41,0.79,0.11,0.20,13.7,0,0,0,1.3,1.3,0.14,-0.3,-0.3,65
214,476,Fede San Emeterio,19.5,16,0.82,15,0,0,1,0,0,1,0.05,1,0,0,0,0,0,476,19.5,27,17,13,13,1,9,47,19.1,38,402,108,26.9,164,204,34,32,7,0,25,18,45,25,0,476,19.5,558,683,81.7,10576,2518,232,268,86.6,233,268,86.9,81,120,67.5,0,0.2,-0.2,5,42,1,0,40,476,19.5,810,38,245,505,87,6,803,2,3,66.7,2,0,458,1490,526,11,4,0,5,5,531,485,91.3,12,476,19.5,0,3,1,33.3,0.15,0.05,0.00,0.00,25.3,0,0,0,0.0,0.0,0.01,0.0,0.0,73
215,478,Oihan Sancet,8.2,23,2.79,16,0,3,2,2,0,3,0.36,2,0,0,0,1,0,478,8.2,8,6,3,4,1,1,10,10.0,9,207,52,25.1,32,112,63,7,0,0,7,3,11,3,0,478,8.2,168,208,80.8,2926,477,82,97,84.5,64,76,84.2,18,24,75.0,1,0.7,+0.3,10,15,0,0,12,478,8.2,313,4,36,163,136,20,307,17,28,60.7,17,0,239,1058,473,25,8,0,25,21,309,233,75.4,80,478,8.2,1,9,5,55.6,1.09,0.61,0.11,0.20,16.3,0,0,0,0.9,0.9,0.10,+0.1,+0.1,72
216,483,Luca Sangalli,4.1,10,2.42,8,2,0,0,0,0,0,0.00,0,0,0,0,0,0,483,4.1,1,1,0,0,1,1,9,11.1,8,59,17,28.8,11,30,18,1,0,0,1,1,2,0,0,483,4.1,138,187,73.8,2296,729,64,86,74.4,58,67,86.6,12,23,52.2,1,0.5,+0.5,6,16,5,2,20,483,4.1,225,3,27,139,76,10,218,6,8,75.0,6,0,173,942,498,27,9,1,7,9,203,173,85.2,29,483,4.1,0,7,5,71.4,1.69,1.21,0.00,0.00,18.8,0,0,0,0.5,0.5,0.07,-0.5,-0.5,72
217,484,Oier Sanjurjo,25.8,36,1.40,32,0,0,0,3,1,2,0.08,2,0,0,0,0,0,484,25.8,69,41,31,30,8,24,56,42.9,32,510,164,32.2,138,304,68,50,8,0,42,17,86,71,1,484,25.8,734,1009,72.7,13913,4350,300,373,80.4,317,410,77.3,108,178,60.7,1,1.0,0.0,15,92,9,3,101,484,25.8,1280,63,288,821,217,31,1267,7,11,63.6,7,0,609,2760,1408,54,19,3,9,20,660,593,89.8,49,484,25.8,2,17,5,29.4,0.66,0.19,0.12,0.40,12.6,0,0,0,2.0,2.0,0.12,0.0,0.0,77
218,485,Ivan Šaponjić,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,485,0.1,0,0,0,0,0,0,0,,0,2,1,50.0,0,1,1,0,0,0,0,0,0,0,0,485,0.1,0,2,0.0,0,0,0,0,,0,1,0.0,0,1,0.0,0,0.0,0.0,0,0,0,0,0,485,0.1,3,0,0,0,3,1,2,0,0,,0,0,0,0,0,0,0,0,0,0,6,2,33.3,2,485,0.1,0,1,0,0.0,15.00,0.00,0.00,,8.5,0,0,0,0.1,0.1,0.13,-0.1,-0.1,68
219,487,Stefan Savić,22.0,5,0.23,5,0,0,0,0,0,0,0.00,0,0,0,0,0,0,487,22.0,16,8,12,3,1,6,15,40.0,9,95,41,43.2,56,39,0,26,11,0,15,9,25,136,0,487,22.0,864,1036,83.4,18915,6717,242,254,95.3,444,491,90.4,170,276,61.6,0,0.1,-0.1,2,63,4,0,64,487,22.0,1226,146,627,654,22,6,1184,4,5,80.0,4,0,717,3473,2042,45,5,0,3,1,764,748,97.9,2,487,22.0,0,2,1,50.0,0.09,0.05,0.00,0.00,13.0,0,0,0,0.1,0.1,0.07,-0.1,-0.1,81
